final_train_loss,final_val_loss,final_train_acc,final_val_acc,loss_gap,acc_gap,overfit_score,val_loss_trend,train_loss_trend,loss_volatility,acc_volatility,best_val_acc,best_val_epoch,convergence_speed,train_val_loss_corr,gradient_norm_mean,gradient_norm_std,failure_mode
0.008950808085501194,1.151590347290039,1.0,0.825,1.1426395392045379,0.17500000000000004,0.17500000000000004,0.014734294197776119,-0.0016764968577207945,0.2326198537617824,0.044377934175293315,0.875,10,7,0.18776028343547474,0.13884472962884806,0.06581715891473777,0
0.06202430330216885,0.7384400963783264,0.97875,0.815,0.6764157930761576,0.16375000000000006,0.16375000000000006,-0.03349749500101255,-0.011275213905807697,0.21191130823978807,0.07605409861188522,0.83,27,13,0.6614022203473251,0.45212533906088903,0.17499724079219936,0
1.4289318275451661,2.0310165882110596,0.49625,0.34,0.6020847606658934,0.15625,0.15625,0.005771585666772093,-0.012788503617951271,0.12538687377850335,0.06353304244752402,0.38,34,-1,0.7808026997575881,0.3734412764764177,0.1311171186737681,0
0.00239393999800086,1.5134536027908325,1.0,0.8,1.5110596627928317,0.19999999999999996,0.19999999999999996,0.005043636668812226,-0.00021768325629333596,0.2788045689734202,0.06466065264130885,0.85,44,6,-0.23913653808019153,0.08329135098101688,0.052175087989207246,0
0.14056021153926848,0.884106457233429,0.95875,0.795,0.7435462456941605,0.16374999999999995,0.16374999999999995,-0.003255451448035957,-0.0057975038597077935,0.21040711510320947,0.10951711331860803,0.82,34,15,0.8488798622810908,0.4533593036972098,0.17149619054368773,0
1.2494149899482727,2.4278268814086914,0.53625,0.225,1.1784118914604187,0.31125,0.31125,0.027184125148888814,-0.011105403307712433,0.11510385480766494,0.0650797980709764,0.36,48,-1,0.40955488086435343,0.44976547217433616,0.17363336546832955,0
0.0005806111730635166,1.042954683303833,1.0,0.85,1.0423740721307695,0.15000000000000002,0.15000000000000002,0.03434552315509681,-0.0005431823220781304,0.3323025020833939,0.1517997192418509,0.95,18,6,0.41004303991191493,0.22386179940962947,0.3140501843861728,0
0.17800489008426668,0.6695684790611267,0.94125,0.77,0.49156358897686003,0.17125,0.17125,-0.03571494456493492,-0.01829257172165495,0.2667420016408592,0.10687274016599022,0.82,46,17,0.8566534051359299,0.47108746603316215,0.1670038274426306,0
1.526752805709839,2.25091552734375,0.44625,0.24,0.724162721633911,0.20625,0.20625,0.010355864149151446,-0.017223844643795165,0.07886874455146971,0.03998864874331721,0.26,37,-1,-0.09942174655253547,0.30503364057524013,0.10953509844339727,0
0.018794910982251167,1.1317583322525024,1.0,0.85,1.1129634212702513,0.15000000000000002,0.15000000000000002,0.0289870074301055,-0.0011682990373987137,0.16504185349444336,0.03744955454745049,0.9,15,7,0.3297418669002157,0.1320727058162447,0.043130861324207515,0
0.11327423453330994,0.8399389386177063,0.96625,0.815,0.7266647040843963,0.1512500000000001,0.1512500000000001,0.005888804161187381,-0.007095601709503116,0.2615925743839845,0.13266592670931307,0.825,36,17,0.8982522532780839,0.4364778807019163,0.15474193206141032,0
1.3124687576293945,2.2946410179138184,0.4975,0.29,0.9821722602844238,0.20750000000000002,0.20750000000000002,0.015838101415923164,-0.017546731602061938,0.09537915939071451,0.05594370578300346,0.325,22,-1,-0.09785582320529208,0.39575155043017324,0.15818081824951896,0
0.0288387481123209,0.6133142709732056,0.9875,0.85,0.5844755228608847,0.13750000000000007,0.13750000000000007,0.014901696010069417,-0.003886590006225034,0.2878022911656238,0.0818364802276058,0.925,34,6,0.6997770165970717,0.2641488448530594,0.38374215908341036,0
0.13794370770454406,0.9248521327972412,0.94875,0.785,0.7869084250926972,0.16374999999999995,0.16374999999999995,0.007268995227235746,-0.015684966145139756,0.22590915415836801,0.0936994318123415,0.825,37,15,0.8082422546687011,0.4307599699179186,0.13113029810763505,0
1.3645805263519286,2.179830312728882,0.46625,0.28,0.8152497863769532,0.18624999999999997,0.18624999999999997,-0.016097603422222804,-0.007990659916039655,0.10576109012451086,0.04768994211060019,0.305,36,-1,-0.20599596199976386,0.3727491770834825,0.1496251124027037,0
0.0010745521867647767,0.7507064938545227,1.0,0.9,0.7496319416677579,0.09999999999999998,0.09999999999999998,-0.004223094925735908,-0.00040263629405561726,0.24582106149832117,0.0800722561079982,0.9,25,7,0.5570547140866486,0.18314848221257887,0.2477712765585778,0
0.1716654932498932,0.7594114542007446,0.945,0.77,0.5877459609508514,0.17499999999999993,0.17499999999999993,0.006413482897209416,-0.007837373569156177,0.26020403367468653,0.10600787239764708,0.77,38,14,0.9266524631624883,0.4467125680493895,0.1489997661368218,0
1.2723717498779297,2.1524689197540283,0.54,0.36,0.8800971698760987,0.18000000000000005,0.18000000000000005,0.002261809146765492,-0.011352996161489728,0.12067699664085296,0.060864172731702824,0.37,43,-1,0.3143727459034651,0.5229600696754029,0.2196908793352347,0
